Data/Hora;Placa;Nr. de Frota;Descricao;Modelo;Volume (l);Odometro;Horimetro;Custo(R$);Frentista;Cod. do Frentista;Bomba;Cod. da Bomba;Tanque;Cod do Tanque;Posto;Cod. do Posto
23/05/2025 22:22;CL3028;CL3028;Compactador 19M³;VW 26.260;202.780;44080;4499;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 22:35;CB3041;CB3041;Basculante 12m³;Atego 2433;32.114;73269;3290;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 22:41;CB3042;CB3042;BASCULANTE 12M³;Tector 24-320;82.361;49940;2258;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 22:43;CB3012;CB3012;Basculante 12m³;TECTOR 24-280;34.914;58344;2753;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 22:49;CB3019;CB3019;Basculante 12m³;TECTOR 24-280;175.657;42435;2356;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 22:57;CB3053;CB3053;Basculante 12m³;Atego 2429;118.742;53471;2709;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 23:02;CB3064;CB3064;Basculante 12m³;Atego 2429;87.676;50987;2532;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 23:03;PC2007;PC2007;Pá Carregadeira;636D;22.628;0;1985;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 23:07;CB3037;CB3037;Basculante 12m³;Atego 2433;88.476;44661;2558;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 23:09;CB3052;CB3052;Basculante 12m³;Atego 2429;180.323;38251;1976;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 23:14;CB3015;CB3015;Basculante 12m³;TECTOR 24-280;77.752;51049;2545;0.00;012 CLEITON;-;DIESEL S-10 - 01;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 23:16;CB3021;CB3021;Basculante 12m³;Atego 2433;202.819;51004;2494;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 23:22;CB3036;CB3036;Basculante 12m³;Atego 2433;165.828;68547;3204;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 23:26;CB3054;CB3054;Basculante 12m³;Atego 2429;80.476;46938;0;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 23:29;CB3028;CB3028;Basculante 12m³;Atego 2433;137.619;43905;2155;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 23:32;CB3061;CB3061;Basculante 12m³;Atego 2429;74.000;25653;1263;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
23/05/2025 23:36;CB3060;CB3060;Basculante 12m³;Atego 2429;189.923;46321;2230;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 01:33;CS2002;CS2002;Compactador Planalto12m³;VW 17.260 Mec.;83.580;24649;1939;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 01:39;VM2008;VM2008;Varredeira V65;VW 17.210;113.942;13131;923;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 01:47;VM2011;VM2011;Varredeira V65;VW 17.210;69.123;11568;834;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 01:58;VM2001;VM2001;Varredeira V65;VW 17.210;153.638;14701;816;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 02:04;VM2015;VM2015;Varredeira V65;VW 17.210;197.638;7279;606;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 02:10;VM2009;VM2009;Varredeira V65;VW 17.210;128.247;9388;701;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 02:18;VM2012;VM2012;Varredeira V65;VW 17.210;53.180;8803;761;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 02:46;VM2017;VM2017;Varredeira V65;VW 17.210;207.142;8113;622;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 05:13;CB3062;CB3062;Basculante 12m³;Atego 2429;124.247;62593;2985;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 05:44;PC2002;PC2002;Pá Carregadeira;636D;79.695;0;1521;0.00;012 CLEITON;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 06:47;PC2003;PC2003;Pá Carregadeira;636D;1.500;0;879;0.00;005 PA2 RESERVA;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 06:54;VM2006;VM2006;Varredeira V65;VW 17.210;85.961;9974;785;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 07:49;PC2016;PC2016;Pá Carregadeira;636D;56.952;0;810;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 07:55;VM2007;VM2007;Varredeira V65;VW 17.210;93.447;16468;964;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 08:02;CB3065;CB3065;Basculante 12m³;Atego 2429;119.352;24390;1168;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 08:09;BS3003;BS3003;Baú Coleta Seletiva;VW 24.280 Mec;40.838;24108;2258;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 08:14;RC2011;RC2011;Retroescavadeira;416.0;71.714;0;1212;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 09:29;ATERRO;ATERRO;COMBOIO;-;1998.514;0;0.0;0.00;008 CLAUDIA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 13:48;CC3003;CC3003;Caminhão Carroceria;Atego 2429;160.514;15900;883;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 13:53;CB3038;CB3038;Basculante 12m³;Atego 2433;128.209;31780;2282;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 13:57;PC2008;PC2008;Pá Carregadeira;636D;54.857;0;1760;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 13:58;CB3016;CB3016;Basculante 12m³;TECTOR 24-280;137.000;51266;2670;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 14:01;RC2011;RC2011;Retroescavadeira;416.0;31.847;0;1216;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 14:13;CL2015;CL2015;Compactador Planalto15m³;VW 17.260 Mec.;90.500;135698;9528;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 14:19;CL3009;CL3009;Compactador Planalto 19m³;VW 24.260 Aut.;87.500;52960;5342;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 14:25;CL2004;CL2004;Compactador Planalto 15m³;VW 24.280 Mec;101.000;62041;5976;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 14:31;PC2003;PC2003;Pá Carregadeira;636D;104.000;0;884;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 14:33;CB3009;CB3009;Basculante 12m³;TECTOR 24-280;101.142;54645;2746;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 14:36;PC2012;PC2012;Pá Carregadeira;636D;104.500;0;1486;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 14:42;CB2012;CB2012;BASCULANTE 6M³;Atego 1719;101.000;36104;1746;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 14:52;CS2010;CS2010;Compactador Planalto12m³;VW 17.260 Mec.;77.000;27231;2158;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 14:56;PC2005;PC2005;Pá Carregadeira;636D;58.500;0;2688;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 15:01;CB3017;CB3017;Basculante 12m³;TECTOR 24-280;172.500;56821;2908;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 15:07;CB3023;CB3023;Basculante 12m³;Atego 2433;40.000;48395;2242;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 15:13;CB3056;CB3056;Basculante 12m³;Atego 2429;51.500;55346;0;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 15:19;CB3027;CB3027;Basculante 12m³;Atego 2433;92.500;46446;2261;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 15:25;PC2011;PC2011;Pá Carregadeira;636D;75.500;0;1815;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 15:25;CL3036;CL3036;Compactador Planalto 19m³;VW 26.260;94.000;29834;3158;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 15:31;CL3043;CL3043;Compactador Planalto 19m³;VW 24.260;1.000;29507;2900;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 15:32;CS2011;CS2011;Compactador Planalto12m³;VW 17.260 Mec.;89.500;25828;2208;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 15:37;BS2005;BS2005;Baú Coleta Seletiva;-;35.500;136818;5283;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 15:40;CL3023;CL3023;Compactador Planalto 19m³;VW 24.260 Aut.;129.000;61269;5476;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 15:41;CL3008;CL3008;Compactador Planalto 19m³;VW 24.260 Aut.;100.500;47746;4554;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 15:48;CC13;CC13;Compactador 15m³;VW 17.260 Mec.;53.000;65001;6108;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 15:52;CL3013;CL3013;Compactador Planalto 19m³;VW 24.260 Aut.;108.000;57536;5468;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 15:58;CL3021;CL3021;Compactador Planalto 19m³;VW 24.260 Aut.;130.500;60605;5509;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 16:01;CL3003;CL3003;Compactador Usimeca 19m³;VW 24.260 Aut.;137.000;56138;5804;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 16:05;CL3035;CL3035;Compactador Planalto 19m³;VW 26.260;103.000;34008;3341;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 16:08;CB3059;CB3059;Basculante 12m³;Atego 2429;202.533;32600;1490;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 16:09;CB2016;CB2016;BASCULANTE 6M³;Atego 1719;135.500;48102;2358;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 16:09;CL3016;CL3016;Compactador Planalto 19m³;VW 24.260;121.500;52076;5204;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 16:11;BS2003;BS2003;Baú Coleta Seletiva;-;32.500;73674;3153;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 16:11;RC2010;RC2010;Retroescavadeira;416.0;69.199;0;1527;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 16:14;CB3029;CB3029;Basculante 12m³;Atego 2433;75.371;32772;2345;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 16:15;CC02;CC02;Compactador 15m³;VW 17.260 Mec.;81.500;64968;6224;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 16:20;CC18;CC18;Compactador 15m³;VW 17.260 Mec.;1.000;88281;8552;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 16:20;CL3017;CL3017;Compactador Planalto 19m³;VW 24.260;91.000;57168;5643;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 16:21;CC18;CC18;Compactador 15m³;VW 17.260 Mec.;136.500;88281;8552;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 16:23;CS2007;CS2007;Compactador Planalto12m³;VW 17.260 Mec.;98.038;26831;2240;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 16:23;CL2003;CL2003;Compactador Planalto 15m³;VW 24.280 Mec;107.000;59209;5562;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 16:26;CL3012;CL3012;Compactador Planalto 19m³;VW 24.260 Aut.;100.500;59830;5624;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 16:28;CL2014;CL2014;Compactador Planalto15m³;VW 17.260 Mec.;91.500;126442;8601;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 16:30;CL3010;CL3010;Compactador Planalto 19m³;VW 24.260 Aut.;203.500;5343;5343;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 16:33;CL2016;CL2016;Compactador Planalto15m³;VW 17.260 Mec.;79.000;130468;9550;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 16:41;BS3010;BS3010;Baú Coleta Seletiva;Atego 2429;49.000;15006;1136;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 16:47;CL3014;CL3014;Compactador Planalto 19m³;VW 24.260 Aut.;126.500;53703;5311;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 16:47;CL3011;CL3011;Compactador Planalto 19m³;VW 24.260 Aut.;136.500;36541;3214;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 16:59;CL2006;CL2006;Compactador Planalto15m³;VW 18.260;101.000;60985;5511;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 17:02;CL3022;CL3022;Compactador Planalto 19m³;VW 24.260 Aut.;195.500;59593;5316;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 17:10;CL3033;CL3033;Compactador 19M³;VW 26.260;118.000;53008;4509;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 17:14;CS2013;CS2013;Compactador Planalto15m³;VW 17.260 Mec.;4.500;22455;1915;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 17:19;CC14;CC14;Compactador 15m³;VW 17.260 Mec.;98.838;6594;6594;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 17:31;CL3007;CL3007;Compactador Usimeca 19m³;VW 24.260 Aut.;119.295;61571;6138;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 17:59;CL3034;CL3034;Compactador 19M³;VW 26.260;93.500;56942;5116;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 18:07;CL3031;CL3031;Compactador 19M³;VW 26.260;98.800;50550;4812;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 18:16;CL3026;CL3026;Compactador 19M³;VW 26.260;138.514;54589;4787;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 18:22;SL001;SL001;Compactador Lopac 5m³;VW 11.180;96.057;48994;3747;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 18:32;CL3020;CL3020;Compactador Planalto 19m³;VW 24.260 Aut.;128.076;54004;5360;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 18:34;CL3025;CL3025;Compactador 19M³;VW 26.260;94.000;54445;4704;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 18:43;CL3018;CL3018;Compactador Planalto 19m³;VW 24.260;124.000;56332;5523;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 18:47;CL3040;CL3040;Compactador Planalto 19m³;VW 26.260;105.009;32772;3186;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 18:52;CL3019;CL3019;Compactador Planalto 19m³;VW 24.260 Aut.;160.971;50293;5310;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 18:53;CL2001;CL2001;Compactador 15m³;VW 24.280 Mec;101.500;69946;6187;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 18:55;CL3029;CL3029;Compactador 19M³;VW 26.260;112.171;47276;4782;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 18:55;CL2002;CL2002;Compactador 15m³;VW 24.280 Mec;95.000;57285;5664;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 19:00;CL3043;CL3043;Compactador Planalto 19m³;VW 24.260;104.000;29507;2900;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 19:06;CL2007;CL2007;Compactador Planalto15m³;VW 18.260;97.580;55993;5181;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
24/05/2025 19:06;CL3006;CL3006;Compactador Usimeca 19m³;VW 24.260 Aut.;94.500;60562;5977;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 19:13;CL3004;CL3004;Compactador Usimeca 19m³;VW 24.260 Aut.;150.000;61736;5917;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 19:20;CL3039;CL3039;Compactador Planalto 19m³;VW 26.260;147.000;36151;3189;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 19:28;CL3002;CL3002;Compactador Usimeca 19m³;VW 24.260 Aut.;131.500;57850;6089;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 19:35;CL19;CL19;Compactador 15m³;VW 17.260 Mec.;122.000;82226;7258;0.00;004 HIGOR;-;DIESEL S-10;-;PA2;-;CONSORCIO LIMPA GYN PA2;-
24/05/2025 20:08;CC03;CC03;Compactador 15m³;VW 17.260 Mec.;86.500;44859;4543;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 20:17;CL3024;CL3024;Compactador Planalto 19m³;VW 24.260 Aut.;223.500;59388;5573;0.00;013 JULIANA;-;DIESEL S-10 ;-;PA1;-;CONSORCIO LIMPA GYN PA1;-
24/05/2025 20:38;CL3027;CL3027;Compactador 19M³;VW 26.260;107.000;68697;5235;0.00;006 ADAIAS;-;CONSORCIO LIMPA GYN - PA3 S10;-;PA3;-;CONSORCIO LIMPA GYN - PA3;-
24/05/2025 20:44;CC04;CC04;Compactador 15m³;VW 17.260 Mec.;185.790;67004;6561;0.00;009 RONI;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 00:02;CL2013;CL2013;Compactador Planalto15m³;VW 17.260 Mec.;120.171;137806;10556;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 00:07;CB3062;CB3062;Basculante 12m³;Atego 2429;130.533;62861;2997;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 00:19;PC2014;PC2014;Pá Carregadeira;636D;18.971;0;1553;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 00:21;RC2009;RC2009;Retroescavadeira;416.0;56.114;0;1101;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 00:25;PC2007;PC2007;Pá Carregadeira;636D;66.152;0;1991;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 00:40;PC2006;PC2006;Pá Carregadeira;636D;84.171;0;1243;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 00:52;PC2015;PC2015;Pá Carregadeira;636D;75.142;0;1473;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 00:56;CB3064;CB3064;Basculante 12m³;Atego 2429;96.304;51228;2545;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 01:06;RC2003;RC2003;Retroescavadeira;416.0;64.247;0;1590;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 01:11;CB3019;CB3019;Basculante 12m³;TECTOR 24-280;97.847;42669;2366;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 01:26;CB3051;CB3051;Basculante 12m³;Atego 2429;139.638;30499;1416;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 01:34;CB3066;CB3066;Basculante 12m³;Atego 2429;209.561;68362;3123;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 01:50;CB3015;CB3015;Basculante 12m³;TECTOR 24-280;60.114;51145;2550;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 01:56;CB3013;CB3013;Basculante 12m³;TECTOR 24-280;111.123;54237;2756;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 02:12;CB3012;CB3012;Basculante 12m³;TECTOR 24-280;40.723;58440;2759;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 02:32;CB3042;CB3042;BASCULANTE 12M³;Tector 24-320;126.419;50233;2272;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
25/05/2025 02:42;CB3041;CB3041;Basculante 12m³;Atego 2433;123.161;73514;3301;0.00;011 PA4 RESERVA;-;DIESEL S-10 - 02;-;PA4 ;-;CONSORCIO LIMPA GYN PA4;-
